[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | （１） | 月20日目まで
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | （２） | 月21日目以降
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | （１） | 月20日目まで
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | （２） | 月21日目以降
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | （１） | 月20日目まで
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | （２） | 月21日目以降 265点 ２ 准看護師による場合
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | （１） | 週３日目まで
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | （２） | 週４日目以降
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | （１） | 週３日目まで
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | （２） | 週４日目以降
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | （１） | 月20日目まで
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | （２） | 月21日目以降
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | （１） | 月20日目まで
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | （２） | 月21日目以降
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | （１） | 月20日目まで
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | （２） | 月21日目以降
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（２） | 同一建物内３人以上９人以下
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（４） | 同一建物内20人以上49人以下
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（５） | 同一建物内50人以上
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（２） | （削除）
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（２） | 同一建物内３人以上９人以下 ① 月20日目まで 720点 ② 月21日目以降
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（４） | 同一建物内20人以上49人以下
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（５） | 同一建物内50人以上
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（２） | 同一建物内３人以上９人以下
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（４） | 同一建物内20人以上49人以下
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（５） | 同一建物内50人以上
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（２） | 同一建物内３人以上９人以下
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（４） | 同一建物内20人以上49人以下
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（５） | 同一建物内50人以上
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（２） | 同一建物内３人以上９人以下
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（４） | 同一建物内20人以上49人以下
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（５） | 同一建物内50人以上
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（１） | １日に１回の場合 ① 同一建物内１人又は２人 300点 ② 同一建物内３人以上９人以下 270点 ③ 同一建物内10人以上19人以下 210点 ④ 同一建物内20人以上49人以下 190点 ⑤ 同一建物内50人以上
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（２） | １日に２回の場合
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（３） | １日に３回以上の場合 ① 同一建物内１人又は２人 1,000点 ② 同一建物内３人以上９人以下 900点 ③ 同一建物内10人以上19人以下 550点 ④ 同一建物内20人以上49人以下 480点 ⑤ 同一建物内50人以上 450点 ５ １及び２については、夜間又は早朝に訪問看護・指導を行った場合は、夜間 ・早朝訪問看護加算として、同一日に、当該加算又は区分番号Ｉ０１２に掲げ る精神科訪問看護・指導料の注６に規定する夜間・早朝訪問看護加算を算定す る患者（同一建物等居住者に限る。）の合計人数に応じて次に掲げる区分に従 い、１日につき所定点数に加算する。
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（１） | 月15日目まで
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（２） | 月16日目以降
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（１） | 月15日目まで
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（２） | 月16日目以降
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（１） | 月15日目まで
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（２） | 月16日目以降
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（１） | 月15日目まで
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（２） | 月16日目以降
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（１） | 月15日目まで
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（２） | 月16日目以降
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（１） | 月15日目まで
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（２） | 月16日目以降
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（１） | 月15日目まで
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（２） | 月16日目以降
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（１） | 月15日目まで
[告示] Ｃ００５－１－２ 同一建物居住者訪問看護・指導料（１日につき） | 注１　（２） | 月16日目以降
[告示] Ｃ１６１ 注入ポンプ加算 | 注　（１） | 悪性腫瘍の患者であって、在宅において麻薬等の注射を行っている末期の 患者
[告示] Ｅ２００ コンピューター断層撮影（ＣＴ撮影）（一連につき） | （１） | 共同利用施設において行われる場合
[告示] Ｅ２００ コンピューター断層撮影（ＣＴ撮影）（一連につき） | （２） | その他の場合
[告示] Ｅ２００ コンピューター断層撮影（ＣＴ撮影）（一連につき） | （１） | 共同利用施設において行われる場合
[告示] Ｅ２００ コンピューター断層撮影（ＣＴ撮影）（一連につき） | （２） | その他の場合
[告示] Ｉ００２ 通院・在宅精神療法（１回につき） | （１） | 60分以上の場合 ① 精神保健指定医による場合 650点 ② ①以外の場合
[告示] Ｉ００２ 通院・在宅精神療法（１回につき） | （２） | 精神保健指定医による30分以上60分未満の場合
[告示] Ｉ００２ 通院・在宅精神療法（１回につき） | （２） | 30分未満の場合 ① 精神保健指定医による場合 315点 ② ①以外の場合 290点 ２ 在宅精神療法
[告示] Ｉ００２ 通院・在宅精神療法（１回につき） | （１） | 60分以上の場合 ① 精神保健指定医による場合 650点 ② ①以外の場合
[告示] Ｉ００２ 通院・在宅精神療法（１回につき） | （２） | 精神保健指定医による30分以上60分未満の場合
[告示] Ｉ００２ 通院・在宅精神療法（１回につき） | （１） | 60分以上の場合 ① 精神保健指定医による場合 590点 ② ①以外の場合
[告示] Ｉ００２ 通院・在宅精神療法（１回につき） | （２） | 30分以上60分未満の場合
[告示] Ｉ００２ 通院・在宅精神療法（１回につき） | 注１　（１） | 当該保険医療機関の精神科を最初に受診した日から２年以内の期間に行 った場合 500点 （２）（１）以外の場合
[告示] Ｉ００２ 通院・在宅精神療法（１回につき） | 注１　（１） | 60分以上の通院・在宅精神療法を行った場合（当該保険医療機関の精神 科を最初に受診した日から３月以内の期間に行った場合に限る。） 1,100点 （２）（１）以外の場合 ① 当該保険医療機関の精神科を最初に受診した日から２年以内の期間に 行った場合 490点 ② ①以外の場合
[告示] Ｉ００２ 通院・在宅精神療法（１回につき） | 注１　（１） | 60分以上の通院・在宅精神療法を行った場合（当該保険医療機関の精神
[告示] Ｉ００２ 通院・在宅精神療法（１回につき） | 注１　（２） | （１）以外の場合
[告示] Ｉ００２ 通院・在宅精神療法（１回につき） | 注１　（１） | 当該保険医療機関の精神科を最初に受診した日から３年以内の期間に行 った場合 50点 （２）（１）以外の場合
[告示] Ｉ００２ 通院・在宅精神療法（１回につき） | 注１　（１） | 当該保険医療機関の精神科を最初に受診した日から３年以内の期間に行 った場合 20点 （２）（１）以外の場合
[告示] Ｉ００２ 通院・在宅精神療法（１回につき） | 注１　（１） | 当該保険医療機関の精神科を最初に受診した日から３年以内の期間に行
[告示] Ｉ０１２ 精神科訪問看護・指導料 | （２） | 同一日に３人以上９人以下 ① 週３日目まで 30分以上の場合 293点 ② 週３日目まで 30分未満の場合 225点 ③ 週４日目以降 30分以上の場合 343点 ④ 週４日目以降 30分未満の場合
[告示] Ｉ０１２ 精神科訪問看護・指導料 | （５） | 同一日に50人以上
[告示] Ｉ０１２ 精神科訪問看護・指導料 | （２） | 同一日に３人以上９人以下 ① 週３日目まで 30分以上の場合 268点 ② 週３日目まで 30分未満の場合 205点 ③ 週４日目以降 30分以上の場合 318点 ④ 週４日目以降 30分未満の場合
[告示] Ｉ０１２ 精神科訪問看護・指導料 | （５） | 同一日に50人以上
[告示] Ｉ０１２ 精神科訪問看護・指導料 | （２） | 同一日に３人以上９人以下 ① 週３日目まで 30分以上の場合 293点 ② 週３日目まで 30分未満の場合 225点 ③ 週４日目以降 30分以上の場合 343点 ④ 週４日目以降 30分未満の場合
[告示] Ｉ０１２ 精神科訪問看護・指導料 | （５） | 同一日に50人以上
[告示] Ｉ０１２ 精神科訪問看護・指導料 | （２） | 同一日に３人以上９人以下 ① 週３日目まで 30分以上の場合 293点 ② 週３日目まで 30分未満の場合 225点 ③ 週４日目以降 30分以上の場合 343点 ④ 週４日目以降 30分未満の場合
[告示] Ｉ０１２ 精神科訪問看護・指導料 | （５） | 同一日に50人以上
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（１） | １日に１回の場合 ① 同一建物内１人又は２人 450点 ② 同一建物内３人以上９人以下 400点 ③ 同一建物内10人以上19人以下 340点 ④ 同一建物内20人以上49人以下 300点 ⑤ 同一建物内50人以上
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（２） | １日に２回の場合 ① 同一建物内１人又は２人 900点 ② 同一建物内３人以上９人以下 810点 ③ 同一建物内10人以上19人以下 688点 ④ 同一建物内20人以上49人以下 607点 ⑤ 同一建物内50人以上
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（３） | １日に３回以上の場合 ① 同一建物内１人又は２人 1,450点 ② 同一建物内３人以上９人以下 1,300点 ③ 同一建物内10人以上19人以下 1,105点 ④ 同一建物内20人以上49人以下 975点 ⑤ 同一建物内50人以上
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（１） | １日に１回の場合 ① 同一建物内１人又は２人 380点 ② 同一建物内３人以上９人以下 340点 ③ 同一建物内10人以上19人以下 280点 ④ 同一建物内20人以上49人以下 250点 ⑤ 同一建物内50人以上
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（２） | １日に２回の場合 ① 同一建物内１人又は２人 760点 ② 同一建物内３人以上９人以下 680点 ③ 同一建物内10人以上19人以下 560点 ④ 同一建物内20人以上49人以下 500点 ⑤ 同一建物内50人以上
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（３） | １日に３回以上の場合 ① 同一建物内１人又は２人 1,240点 ② 同一建物内３人以上９人以下 1,120点 ③ 同一建物内10人以上19人以下 922点 ④ 同一建物内20人以上49人以下 823点 ⑤ 同一建物内50人以上
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（２） | 同一建物内３人以上９人以下
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（４） | 同一建物内20人以上49人以下
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（５） | 同一建物内50人以上
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（１） | 月15日目まで
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（２） | 月16日目以降
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（１） | 月15日目まで
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（２） | （削除）
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（２） | 月16日目以降
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（１） | 月15日目まで
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（２） | 月16日目以降
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（１） | 月15日目まで
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（２） | 月16日目以降 80点 ７ 注１及び注２に規定する場合であって、深夜（午後10時から午前６時までの時 間をいう。）に精神科訪問看護・指導を行った場合は、深夜訪問看護加算として 、同一日に、当該加算又は区分番号Ｃ００５－１－２に掲げる同一建物居住者訪 問看護・指導料の注６に規定する深夜訪問看護加算を算定する患者（同一建物等 居住者に限る。）の合計人数に応じて次に掲げる区分に従い、１日につき、いず れかを所定点数に加算する。
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（１） | 月15日目まで
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（２） | 月16日目以降
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（１） | 月15日目まで
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（２） | 月16日目以降
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（１） | 月15日目まで
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（２） | 月16日目以降
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（１） | 月15日目まで
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（２） | 月16日目以降
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（１） | 同一建物内１人又は２人
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（２） | 同一建物内３人以上９人以下
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（４） | 同一建物内20人以上49人以下
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（５） | 同一建物内50人以上
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（１） | 同一建物内１人又は２人
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（２） | 同一建物内３人以上９人以下
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（４） | 同一建物内20人以上49人以下
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（５） | 同一建物内50人以上
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（１） | 別に厚生労働大臣が定める地域に所在する保険医療機関の看護師等が精神
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（２） | 別に厚生労働大臣が定める地域外に所在する保険医療機関の看護師等が、
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（１） | 最も合理的な経路及び方法による当該保険医療機関の所在地から患家まで
[告示] Ｉ０１２ 精神科訪問看護・指導料 | 注１　（２） | 最も合理的な経路及び方法による当該保険医療機関の所在地から患家まで
[告示] Ｋ９２０ 輸血 | （１） | 液状保存の場合
[告示] Ｋ９２０ 輸血 | （２） | 凍結保存の場合
[告示] Ｋ９２０ 輸血 | （１） | 液状保存の場合
[告示] Ｋ９２０ 輸血 | （２） | 凍結保存の場合 600点 ４ 自己血輸血
[告示] Ｍ００１ 体外照射 | （１） | （削除）
[告示] Ｍ００１ 体外照射 | （１） | １門照射を行った場合（１回目）
[告示] Ｍ００１ 体外照射 | （２） | （削除）
[告示] Ｍ００１ 体外照射 | （２） | １門照射を行った場合（２回目）
[告示] Ｍ００１ 体外照射 | （３） | （削除）
[告示] Ｍ００１ 体外照射 | （３） | ２門以上の照射、運動照射又は原体照射を行った場合（１回目）
[告示] Ｎ００６ 病理診断料 | 注１　（１） | 組織診断を行った場合
[告示] Ｎ００６ 病理診断料 | 注１　（２） | 細胞診断を行った場合
[告示] Ｎ００６ 病理診断料 | 注１　（１） | 組織診断を行った場合
[告示] Ｎ００６ 病理診断料 | 注１　（２） | 細胞診断を行った場合 184点 ５ １については、別に厚生労働大臣が定める施設基準に適合しているものとして 地方厚生局長等に届け出た保険医療機関において、悪性腫瘍に係る手術の検体か ら区分番号Ｎ０００に掲げる病理組織標本作製の１又は区分番号Ｎ００２に掲げ る免疫染色（免疫抗体法）病理組織標本作製により作製された組織標本に基づく 診断を行った場合は、悪性腫瘍病理組織標本加算として、150点を所定点数に加 算する。 ６ 別に厚生労働大臣が定める施設基準に適合しているものとして地方厚生局長等 に届け出た保険医療機関において、注４に規定する病理診断管理加算１又は病理 診断管理加算２を算定した場合は、国際標準病理診断管理加算として、10点を所 定点数に加算する。
[通知] Ｋ０４６－３ 一時的創外固定骨折治療術 | （３） | （削除）

--- 総数: 299 ---

--- 末尾パターン ---
  場合: 67
  〜料: 36
  OTHER: （削除）: 33
  〜加算N: 21
  OTHER: 15日目まで: 16
  もの: 15
  OTHER: 内50人以上: 15
  OTHER: 16日目以降: 15
  OTHER: 上49人以下: 8
  OTHER: 以上９人以下: 7
  OTHER: 20日目まで: 6
  OTHER: 21日目以降: 6
  OTHER: に加算する。: 5
  OTHER: 剤等の場合）: 4
  OTHER: から患家まで: 4
  OTHER: に50人以上: 4
  OTHER: 再診時: 3
  OTHER: 。）の場 合: 3
  OTHER: 週４日目以降: 3
  OTHER: 定できない。: 2
  OTHER: 週３日目まで: 2
  OTHER: １人又は２人: 2
  OTHER: 合（１回目）: 2
  OTHER: 算定できる。: 1
  OTHER:  算定する。: 1
  OTHER: までの場合）: 1
  OTHER: １月目: 1
  OTHER: つけ診療料２: 1
  OTHER: 合）801点: 1
  OTHER: 合）351点: 1
  OTHER: 合）261点: 1
  OTHER: 合）241点: 1
  OTHER: 合）281点: 1
  OTHER: 看護師等が訪: 1
  OTHER: の看護師等が: 1
  OTHER: 末期の 患者: 1
  OTHER: 在宅精神療法: 1
  OTHER: 療機関の精神: 1
  OTHER: 内の期間に行: 1
  OTHER: 護師等が精神: 1
  OTHER: 看護師等が、: 1
  OTHER:  自己血輸血: 1
  OTHER: 合（２回目）: 1
